support	itemsets
0.002	frozenset({'SLAD', 'DeepSAD', 'Success', 'RePEN', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Success', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Success', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'RePEN', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'DeepSAD', 'ICL', 'SLAD'})
0.002	frozenset({'DeepSVDD', 'DeepSAD', 'ICL', 'SLAD'})
0.002	frozenset({'GOAD', 'ICL', 'SLAD'})
0.002	frozenset({'DeepSVDD', 'ICL', 'SLAD'})
0.002	frozenset({'ICL', 'NeuTraL', 'SLAD'})
0.002	frozenset({'ICL', 'RePEN', 'SLAD'})
0.002	frozenset({'ICL', 'Success', 'SLAD'})
0.002	frozenset({'DeepSAD', 'ICL', 'PReNet', 'SLAD'})
0.002	frozenset({'GOAD', 'SLAD', 'ICL', 'PReNet'})
0.002	frozenset({'DeepSVDD', 'ICL', 'PReNet', 'SLAD'})
0.002	frozenset({'SLAD', 'ICL', 'NeuTraL', 'PReNet'})
0.002	frozenset({'SLAD', 'ICL', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'Success', 'PReNet'})
0.002	frozenset({'GOAD', 'DeepSAD', 'ICL', 'SLAD'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'RoSAS', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'NeuTraL', 'PReNet'})
0.002	frozenset({'SLAD', 'Success', 'NeuTraL', 'PReNet'})
0.002	frozenset({'DevNet', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'GOAD', 'DevNet', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'DevNet', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'DevNet', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'DeepSVDD', 'ICL', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'DevNet', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'DevNet', 'Success', 'Z_score', 'Quartile', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'DevNet', 'Success', 'RePEN', 'Z_score', 'Quartile', 'RoSAS'})
0.002	frozenset({'GOAD', 'DevNet', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'DevNet', 'Success', 'Z_score', 'Quartile', 'RoSAS'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'Success', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'Success'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'Success', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'Success', 'NeuTraL'})
0.002	frozenset({'Z_score', 'DevNet', 'Quartile', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Z_score', 'PReNet'})
0.002	frozenset({'DevNet', 'NeuTraL', 'Z_score', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Z_score', 'PReNet'})
0.002	frozenset({'DevNet', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'DevNet', 'Success', 'Z_score', 'PReNet'})
0.002	frozenset({'GOAD', 'DevNet', 'Z_score', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'DevNet', 'Z_score', 'Quartile', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Quartile', 'PReNet', 'Z_score'})
0.002	frozenset({'DevNet', 'RePEN', 'Z_score', 'Quartile', 'PReNet'})
0.002	frozenset({'DevNet', 'Success', 'Z_score', 'Quartile', 'PReNet'})
0.002	frozenset({'GOAD', 'DevNet', 'Z_score', 'Quartile', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Z_score', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSAD', 'RePEN', 'Z_score', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Success', 'Z_score', 'PReNet'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Z_score', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'Success'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'Success'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'Success'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'Success', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Z_score', 'RoSAS'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'Z_score', 'PReNet', 'Quartile', 'RoSAS'})
0.002	frozenset({'GOAD', 'DeepSAD', 'Z_score', 'PReNet', 'RoSAS'})
0.002	frozenset({'GOAD', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'Z_score', 'PReNet', 'RoSAS'})
0.002	frozenset({'GOAD', 'RePEN', 'Z_score', 'PReNet', 'RoSAS'})
0.002	frozenset({'GOAD', 'Success', 'Z_score', 'PReNet', 'RoSAS'})
0.002	frozenset({'GOAD', 'DeepSAD', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'Success', 'Z_score', 'PReNet', 'Quartile', 'RoSAS'})
0.002	frozenset({'GOAD', 'DeepSAD', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Z_score', 'RoSAS', 'PReNet'})
0.002	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'Z_score', 'PReNet', 'RoSAS'})
0.002	frozenset({'GOAD', 'DeepSAD', 'Success', 'Z_score', 'PReNet', 'RoSAS'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'RePEN', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'Success', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'RePEN', 'Z_score', 'PReNet', 'RoSAS'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'Success', 'Z_score', 'PReNet', 'RoSAS'})
0.002	frozenset({'GOAD', 'Success', 'RePEN', 'Z_score', 'PReNet', 'RoSAS'})
0.002	frozenset({'GOAD', 'DeepSAD', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS', 'PReNet', 'Z_score'})
0.002	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'DeepSAD', 'Success', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'PReNet', 'Z_score', 'RoSAS'})
0.002	frozenset({'ICL', 'Z_score'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'Success', 'PReNet'})
0.002	frozenset({'GOAD', 'ICL', 'NeuTraL', 'PReNet'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'ICL', 'PReNet'})
0.002	frozenset({'GOAD', 'ICL', 'RePEN', 'PReNet'})
0.002	frozenset({'GOAD', 'ICL', 'Success', 'PReNet'})
0.002	frozenset({'DeepSVDD', 'ICL', 'NeuTraL', 'PReNet'})
0.002	frozenset({'NeuTraL', 'ICL', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'Success', 'NeuTraL', 'PReNet'})
0.002	frozenset({'DeepSVDD', 'ICL', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'DeepSVDD', 'Success', 'PReNet'})
0.002	frozenset({'ICL', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'DeepSVDD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'Success', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'DeepSVDD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'DeepSVDD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'DeepSVDD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'GOAD', 'Success', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'Success', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'GOAD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'PReNet', 'Success', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'PReNet', 'Z_score', 'Success', 'NeuTraL'})
0.002	frozenset({'DevNet', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'Z_score', 'PReNet'})
0.002	frozenset({'Z_score', 'DevNet', 'Quartile', 'RoSAS'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'NeuTraL', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'GOAD', 'DevNet', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'DevNet', 'Z_score', 'Quartile', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Quartile', 'RoSAS', 'Z_score'})
0.002	frozenset({'DevNet', 'RePEN', 'Z_score', 'Quartile', 'RoSAS'})
0.002	frozenset({'DevNet', 'Success', 'Z_score', 'Quartile', 'RoSAS'})
0.002	frozenset({'GOAD', 'DevNet', 'Z_score', 'Quartile', 'RoSAS'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Success', 'Z_score', 'RoSAS'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Z_score', 'RoSAS'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'DevNet', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'DevNet', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'Z_score', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'PReNet', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'PReNet', 'Z_score', 'Success'})
0.002	frozenset({'GOAD', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'PReNet', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSAD', 'Success', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Z_score', 'RoSAS', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSAD', 'Success', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'PReNet'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'RoSAS', 'PReNet'})
0.002	frozenset({'GOAD', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'PReNet', 'RoSAS'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'Success', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'Success', 'RePEN', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'PReNet', 'RoSAS'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS', 'PReNet', 'Z_score', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'PReNet', 'Z_score', 'NeuTraL'})
